season,team,name,age,g,gs,mp,fgperc,reb,ast,stl,blk,tov,ptsg,ws,sal
1999,GSW,Larry Hughes,21,32,32,40.799999,0.389,5.9000001,4.0999999,1.9,0.5,3.0999999,22.700001,0.69999999,1.72224
2011,NYK,Carmelo Anthony,27,55,55,34.099998,0.43000001,6.3000002,3.5999999,1.1,0.40000001,2.5999999,22.6,6.1999998,18.518574
2009,WAS,Gilbert Arenas,28,32,32,36.5,0.41100001,4.1999998,7.1999998,1.3,0.30000001,3.7,22.6,1.8,16.19208
2008,POR,Brandon Roy,24,78,78,37.200001,0.47999999,4.6999998,5.0999999,1.1,0.30000001,1.9,22.6,13.5,3.08424
2006,TOR,Chris Bosh,22,69,69,38.5,0.49599999,10.7,2.5,0.60000002,1.3,2.5999999,22.6,9.6000004,4.23522
2007,BKN,Richard Jefferson,27,82,82,39,0.46599999,4.1999998,3.0999999,0.89999998,0.30000001,2.4000001,22.6,7.5999999,12.2
1999,DAL,Michael Finley,26,82,82,42.200001,0.45699999,6.3000002,5.3000002,1.3,0.40000001,2.4000001,22.6,8.3000002,7.2
2012,CLE,Kyrie Irving,20,59,59,34.700001,0.45199999,3.7,5.9000001,1.5,0.40000001,3.2,22.5,5.3000002,5.53008
1995,NYK,Patrick Ewing,33,76,76,36.599998,0.46599999,10.6,2.0999999,0.89999998,2.4000001,2.9000001,22.5,6.8000002,18.724
2001,NYK,Allan Houston,31,82,82,37.900002,0.44499999,2.8,2.7,0.69999999,0.1,2.2,22.5,4.6999998,12.75
2002,NYK,Allan Houston,31,82,82,37.900002,0.44499999,2.8,2.7,0.69999999,0.1,2.2,22.5,7.1999998,14.34375
2010,LAC,Blake Griffin,21,82,82,38,0.50599998,12.1,3.8,0.80000001,0.5,2.7,22.5,9.8000002,5.35728
1999,LAL,Kobe Bryant,21,66,62,38.200001,0.46799999,6.3000002,4.9000001,1.6,0.89999998,2.8,22.5,10.6,9
2003,TOR,Vince Carter,27,73,73,38.200001,0.417,4.8000002,4.8000002,1.2,0.89999998,3.0999999,22.5,6,11.326219
2005,TOR,Chris Bosh,21,70,70,39.299999,0.505,9.1999998,2.5999999,0.69999999,1.1,2.2,22.5,9.8000002,3.348
1996,NYK,Patrick Ewing,34,78,78,37,0.48800001,10.7,2,0.89999998,2.4000001,3.4000001,22.4,9.8000002,3
2001,UTA,Karl Malone,38,80,80,38,0.454,8.6000004,4.3000002,1.9,0.69999999,3.3,22.4,9.8000002,17.5
2006,OKC,Rashard Lewis,27,60,60,39.099998,0.461,6.5999999,2.4000001,1.1,0.69999999,2,22.4,7.5999999,9.350649
2006,MIN,Kevin Garnett,30,76,76,39.400002,0.47600001,12.8,4.0999999,1.2,1.7,2.7,22.4,10.7,21
1997,BOS,Antoine Walker,21,82,82,39.900002,0.42300001,10.2,3.3,1.7,0.69999999,3.5999999,22.4,4.6999998,1.86408
2005,HOU,Yao Ming,25,57,57,34.200001,0.51899999,10.2,1.5,0.5,1.6,2.5999999,22.299999,8.6000004,5.594906
2014,LAL,Kobe Bryant,36,35,35,34.5,0.373,5.6999998,5.5999999,1.3,0.2,3.7,22.299999,0.2,23.5
2007,TOR,Chris Bosh,23,67,67,36.200001,0.49399999,8.6999998,2.5999999,0.89999998,1,2.3,22.299999,10.1,12.455
2003,SAS,Tim Duncan,27,69,68,36.599998,0.50099999,12.4,3.0999999,0.89999998,2.7,2.7,22.299999,13.1,12.676125
2010,LAC,Eric Gordon,22,56,56,37.700001,0.44999999,2.9000001,4.4000001,1.3,0.30000001,2.7,22.299999,5.3000002,3.01668
2002,PHX,Stephon Marbury,25,81,81,40,0.43900001,3.2,8.1000004,1.3,0.2,3.2,22.299999,9.6000004,12.375
1997,CHA,Glen Rice,30,82,82,40.200001,0.45699999,4.3000002,2.2,0.89999998,0.30000001,2.2,22.299999,9.3000002,4.702
2015,BOS,Isaiah Thomas,26,82,79,32.200001,0.428,3,6.1999998,1.1,0.1,2.7,22.200001,9.6999998,6.912869
2004,LAC,Corey Maggette,25,66,60,36.900002,0.43099999,6,3.4000001,1.1,0.1,3,22.200001,8.1000004,7
2004,MIN,Kevin Garnett,28,82,82,38.099998,0.50199997,13.5,5.6999998,1.5,1.4,2.7,22.200001,16.1,16
2008,WAS,Antawn Jamison,32,81,81,38.200001,0.46799999,8.8999996,1.9,1.2,0.30000001,1.5,22.200001,8.1000004,9.923285
2000,SAS,Tim Duncan,24,82,82,38.700001,0.49900001,12.2,3,0.89999998,2.3,3,22.200001,13.2,9.66
1999,BKN,Stephon Marbury,22,74,74,38.900002,0.43200001,3.2,8.3999996,1.5,0.2,3.5999999,22.200001,7.4000001,9
2002,GSW,Antawn Jamison,26,82,82,39.299999,0.47,7,1.9,0.89999998,0.5,2.2,22.200001,8.5,10.06775
2004,BKN,Richard Jefferson,24,33,33,41.099998,0.42199999,7.3000002,4,1,0.5,4,22.200001,2.4000001,2.266794
2011,MIA,Dwyane Wade,30,49,49,33.200001,0.49700001,4.8000002,4.5999999,1.7,1.3,2.5999999,22.1,7.6999998,15.691
2015,GSW,Klay Thompson,25,80,80,33.299999,0.47,3.8,2.0999999,0.80000001,0.60000002,1.7,22.1,8,15.5
2007,LAC,Corey Maggette,28,70,65,35.700001,0.458,5.5999999,2.7,1,0.1,2.8,22.1,6.9000001,7
1999,MIL,Ray Allen,24,82,82,37.400002,0.45500001,4.4000001,3.8,1.3,0.2,2.2,22.1,10.1,9
2001,OKC,Gary Payton,33,82,82,40.299999,0.46700001,4.8000002,9,1.6,0.30000001,2.5,22.1,12.6,12.926493
1995,WAS,Juwan Howard,22,81,81,40.700001,0.48899999,8.1000004,4.4000001,0.80000001,0.5,3.7,22.1,5.5999999,1.702
2002,CHI,Jalen Rose,30,82,82,40.900002,0.40599999,4.3000002,4.8000002,0.89999998,0.30000001,3.5,22.1,3.5999999,12.0725
2001,BOS,Antoine Walker,25,81,81,42,0.39399999,8.8000002,5,1.5,0.5,3.0999999,22.1,6.6999998,11.25
2008,SAS,Tony Parker,26,72,71,34.099998,0.50599998,3.0999999,6.9000001,0.89999998,0.1,2.5999999,22,8.6000004,11.55
2000,MIL,Glenn Robinson,28,76,74,37,0.46799999,6.9000001,3.3,1.1,0.80000001,2.9000001,22,6.6999998,8.12
2007,HOU,Yao Ming,27,55,55,37.200001,0.50700003,10.8,2.3,0.5,2,3.3,22,8.3000002,13.762775
2000,MIL,Ray Allen,25,82,82,38.200001,0.47999999,5.1999998,4.5999999,1.5,0.2,2.5,22,13.7,10.13
2004,WAS,Larry Hughes,26,61,61,38.700001,0.43000001,6.3000002,4.6999998,2.9000001,0.30000001,2.5,22,7.6999998,5.4552
1997,PHI,Allen Iverson,22,80,80,39.400002,0.461,3.7,6.1999998,2.2,0.30000001,3.0999999,22,9,3.12864
2000,MIN,Kevin Garnett,24,81,81,39.5,0.477,11.4,5,1.4,1.8,2.8,22,11.8,19.61
2010,OKC,Russell Westbrook,22,82,82,34.700001,0.442,4.5999999,8.1999998,1.9,0.40000001,3.9000001,21.9,9.3999996,4.01772
2014,LAC,Blake Griffin,25,67,67,35.200001,0.50199997,7.5999999,5.3000002,0.89999998,0.5,2.3,21.9,9,17.674612
1996,DEN,LaPhonso Ellis,26,55,49,36.400002,0.43900001,7,2.4000001,0.80000001,0.69999999,2.0999999,21.9,3.5999999,3.294
2011,GSW,Monta Ellis,26,37,37,36.900002,0.433,3.4000001,6,1.5,0.30000001,3.3,21.9,1.5,11
1997,WAS,Chris Webber,24,71,71,39.599998,0.48199999,9.5,3.8,1.6,1.7,2.5999999,21.9,8.3000002,9
2013,OKC,Russell Westbrook,25,46,46,30.700001,0.43700001,5.6999998,6.9000001,1.9,0.2,3.8,21.799999,5.1999998,14.693906
2013,CHA,Al Jefferson,29,73,73,35,0.509,10.8,2.0999999,0.89999998,1.1,1.7,21.799999,7.8000002,13.5
2015,NYK,Carmelo Anthony,31,72,72,35.099998,0.43399999,7.6999998,4.1999998,0.89999998,0.5,2.4000001,21.799999,6.4000001,22.875
2011,CHI,Derrick Rose,23,39,39,35.299999,0.435,3.4000001,7.9000001,0.89999998,0.69999999,3.0999999,21.799999,6,6.993708
2001,MIL,Ray Allen,26,69,67,36.599998,0.46200001,4.5,3.9000001,1.3,0.30000001,2.3,21.799999,8.8999996,11.25
1998,BKN,Keith Van Horn,23,42,42,37.5,0.428,8.5,1.5,1,1.3,3.2,21.799999,3.7,3.054
2003,DAL,Dirk Nowitzki,25,77,77,37.900002,0.46200001,8.6999998,2.7,1.2,1.4,1.8,21.799999,11.5,11.326219
2000,DAL,Dirk Nowitzki,22,82,82,38.099998,0.47400001,9.1999998,2.0999999,1,1.2,1.9,21.799999,14.6,1.69356
2007,CHA,Jason Richardson,27,82,82,38.400002,0.44100001,5.4000001,3.0999999,1.4,0.69999999,2,21.799999,7.4000001,11.11111
2005,MIN,Kevin Garnett,29,76,76,38.900002,0.52600002,12.7,4.0999999,1.4,1.4,2.4000001,21.799999,14.9,18
1996,BKN,Kendall Gill,28,82,81,39,0.44299999,6.0999999,4,1.9,0.60000002,2.7,21.799999,8.8000002,3.8
2007,GSW,Baron Davis,28,82,82,39,0.426,4.6999998,7.5999999,2.3,0.5,2.8,21.799999,8.6999998,16.44
1996,OKC,Gary Payton,28,82,82,39.200001,0.47600001,4.5999999,7.0999999,2.4000001,0.2,2.5999999,21.799999,12.9,10.212
2010,POR,LaMarcus Aldridge,25,81,81,39.599998,0.5,8.8000002,2.0999999,1,1.2,1.9,21.799999,11.1,11.244
2005,PHX,Shawn Marion,27,81,81,40.299999,0.52499998,11.8,1.8,2,1.7,1.5,21.799999,14.6,13.7
2014,GSW,Klay Thompson,24,77,77,31.9,0.463,3.2,2.9000001,1.1,0.80000001,1.9,21.700001,8.8000002,3.07588
2013,DAL,Dirk Nowitzki,35,80,80,32.900002,0.49700001,6.1999998,2.7,0.89999998,0.60000002,1.5,21.700001,10.9,22.721381
1999,MIA,Alonzo Mourning,29,79,78,34.799999,0.551,9.5,1.6,0.5,3.7,2.7,21.700001,12.9,15.0048
2013,IND,Paul George,23,80,80,36.200001,0.42399999,6.8000002,3.5,1.9,0.30000001,2.8,21.700001,10.8,3.282003
2011,POR,LaMarcus Aldridge,26,55,55,36.299999,0.51200002,8,2.4000001,0.89999998,0.80000001,2,21.700001,7,12.372
2014,CLE,Kyrie Irving,22,75,75,36.400002,0.46799999,3.2,5.1999998,1.5,0.30000001,2.5,21.700001,10.4,7.07073
1995,ORL,Anfernee Hardaway,24,82,82,36.799999,0.51300001,4.3000002,7.0999999,2,0.5,2.8,21.700001,14.4,5.23
2003,MIL,Michael Redd,24,82,82,36.799999,0.44,5,2.3,1,0.1,1.4,21.700001,9.6999998,3
2004,GSW,Jason Richardson,24,72,72,37.799999,0.44600001,5.9000001,3.9000001,1.5,0.40000001,2.3,21.700001,5.6999998,3.534018
1998,SAS,Tim Duncan,22,50,50,39.299999,0.495,11.4,2.4000001,0.89999998,2.5,2.9000001,21.700001,8.6999998,3.413
2004,NYK,Stephon Marbury,27,82,82,40,0.46200001,3,8.1000004,1.5,0.1,2.8,21.700001,11.7,14.625
1998,OKC,Gary Payton,30,50,50,40.200001,0.43399999,4.9000001,8.6999998,2.2,0.2,3.0999999,21.700001,7.1999998,8.715
2007,ATL,Joe Johnson,26,82,82,40.799999,0.43200001,4.5,5.8000002,1,0.2,2.7,21.700001,7,13.488377
2001,HOU,Cuttino Mobley,26,74,74,42.099998,0.43799999,4.0999999,2.5,1.5,0.5,2.4000001,21.700001,5.6999998,4.413375
2011,DAL,Dirk Nowitzki,33,62,62,33.5,0.45699999,6.6999998,2.2,0.69999999,0.5,1.9,21.6,7.5999999,19.092873
1997,SAS,David Robinson,32,73,73,33.700001,0.51099998,10.6,2.7,0.89999998,2.5999999,2.8,21.6,13.8,12.39744
2004,BOS,Paul Pierce,27,82,82,36.099998,0.45500001,6.5999999,4.1999998,1.6,0.5,2.8,21.6,11.2,12.584688
1996,IND,Reggie Miller,31,81,81,36.599998,0.44400001,3.5,3.4000001,0.89999998,0.30000001,2,21.6,12.3,11.25
2007,HOU,Tracy McGrady,28,66,62,37,0.419,5.0999999,5.9000001,1,0.5,2.4000001,21.6,5.8000002,19.014187
1995,CHA,Glen Rice,28,79,79,39.799999,0.47099999,4.8000002,2.9000001,1.2,0.2,2.0999999,21.6,8.3000002,3.302
2002,NOP,Jamal Mashburn,30,82,81,40.5,0.42199999,6.0999999,5.5999999,1,0.2,2.8,21.6,9,7.75
2001,HOU,Steve Francis,24,57,56,41.099998,0.417,7,6.4000001,1.2,0.40000001,3.9000001,21.6,4.4000001,3.47352
2014,MIA,Dwyane Wade,33,62,62,31.799999,0.47,3.5,4.8000002,1.2,0.30000001,3.4000001,21.5,3.5,15
2003,LAL,Shaquille O'Neal,31,67,67,36.799999,0.58399999,11.5,2.9000001,0.5,2.5,2.9000001,21.5,9.8999996,24.749999
2009,POR,Brandon Roy,25,65,65,37.200001,0.47299999,4.4000001,4.6999998,0.89999998,0.2,2,21.5,9.1000004,3.910816
2002,WAS,Jerry Stackhouse,28,70,70,39.200001,0.40900001,3.7,4.5,0.89999998,0.40000001,2.8,21.5,6.5,6.375
2001,CHA,Jamal Mashburn,29,40,40,40,0.40700001,6.0999999,4.3000002,1.1,0.2,2.8,21.5,3.4000001,6.975
1997,DAL,Michael Finley,24,82,82,41.400002,0.449,5.3000002,4.9000001,1.6,0.40000001,2.7,21.5,7.5,0.81684
2000,DAL,Michael Finley,27,82,82,42,0.458,5.1999998,4.4000001,1.4,0.40000001,2.3,21.5,8.5,8.4
2006,CHI,Ben Gordon,23,82,51,33,0.45500001,3.0999999,3.5999999,0.80000001,0.2,3,21.4,8.6000004,3.86208
2015,LAC,Blake Griffin,26,35,35,33.400002,0.49900001,8.3999996,4.9000001,0.80000001,0.5,2.4000001,21.4,3.8,18.907725
2001,DET,Jerry Stackhouse,27,76,76,35.299999,0.39700001,4.0999999,5.3000002,1,0.5,3.5,21.4,5.8000002,5.84375
2010,TOR,Andrea Bargnani,25,66,66,35.700001,0.44800001,5.1999998,1.8,0.5,0.69999999,2.3,21.4,2.5,8.5
2008,PHX,Amar'e Stoudemire,26,53,53,36.799999,0.53899997,8.1000004,2,0.89999998,1.1,2.8,21.4,6.0999999,15.07055
2001,DEN,Nick Van Exel,30,45,44,38.599998,0.40799999,3.8,8.1000004,0.69999999,0.2,2.5999999,21.4,2.9000001,10.164642
2007,WAS,Antawn Jamison,31,79,79,38.700001,0.43599999,10.2,1.5,1.3,0.40000001,1.4,21.4,9.1999998,16.360094
1997,GSW,Latrell Sprewell,27,14,13,39.099998,0.39700001,3.5999999,4.9000001,1.4,0.40000001,3.0999999,21.4,0.40000001,7.77
1996,DET,Grant Hill,24,80,80,39.299999,0.49599999,9,7.3000002,1.8,0.60000002,3.2,21.4,14.6,5.025
2008,ATL,Joe Johnson,27,79,79,39.5,0.43700001,4.4000001,5.8000002,1.1,0.2,2.5,21.4,7.5999999,14.232567
2009,HOU,Kevin Martin,26,24,22,35.799999,0.435,2.9000001,2.3,1,0.1,2.4000001,21.299999,2.3,10.18017
2002,MIL,Ray Allen,27,47,46,35.799999,0.43700001,4.5999999,3.5,1.2,0.2,2.5,21.299999,4.3000002,12.375
2008,BKN,Devin Harris,25,69,69,36.099998,0.43799999,3.3,6.9000001,1.7,0.2,3.0999999,21.299999,7.5,7.8
2004,SAC,Chris Webber,31,46,46,36.299999,0.449,9.6999998,5.5,1.5,0.69999999,2.9000001,21.299999,3.5,17.53125
2009,ATL,Joe Johnson,28,76,76,38,0.458,4.5999999,4.9000001,1.1,0.1,1.9,21.299999,8.3999996,14.976754
2010,SAC,Marcus Thornton,23,27,23,38.099998,0.44999999,4.6999998,3.4000001,1.7,0.2,2.0999999,21.299999,2.5999999,0.762195
2004,ORL,Steve Francis,27,78,78,38.200001,0.42300001,5.8000002,7,1.4,0.40000001,4.0999999,21.299999,6.1999998,12.33
2007,BKN,Vince Carter,31,76,72,38.900002,0.456,6,5.0999999,1.2,0.40000001,2.4000001,21.299999,7.6999998,13.32
2015,SAS,Kawhi Leonard,24,72,72,33.099998,0.50599998,6.8000002,2.5999999,1.8,1,1.5,21.200001,13.7,16.5
1995,LAL,Cedric Ceballos,26,78,71,33.700001,0.52999997,6.9000001,1.5,1.2,0.30000001,2.0999999,21.200001,9.8000002,2.245
2012,MIA,Dwyane Wade,31,69,69,34.700001,0.52100003,5,5.0999999,1.9,0.80000001,2.8,21.200001,9.6000004,17.182
2008,MIL,Michael Redd,29,33,32,36.5,0.45500001,3.2,2.7,1.1,0.1,1.6,21.200001,3.2,15.78
2015,TOR,Kyle Lowry,29,77,77,37,0.42699999,4.6999998,6.4000001,2.0999999,0.40000001,2.9000001,21.200001,11.6,12
2001,SAC,Peja Stojakovic,24,71,71,37.299999,0.484,5.3000002,2.5,1.1,0.2,2,21.200001,9.8999996,5
1998,DEN,Antonio McDyess,24,50,50,38.700001,0.47099999,10.7,1.6,1.5,2.3,2.8,21.200001,4.1999998,9
2001,ATL,Shareef Abdur-Rahim,25,77,77,38.700001,0.461,9,3.0999999,1.3,1.1,3.2,21.200001,7.1999998,11.25
2001,MIN,Kevin Garnett,25,81,81,39.200001,0.47,12.1,5.1999998,1.2,1.6,2.8,21.200001,12.8,22.4
2002,PHX,Shawn Marion,24,81,81,41.599998,0.45199999,9.5,2.4000001,2.3,1.2,1.9,21.200001,13,2.265375
1995,IND,Reggie Miller,30,76,76,34.5,0.47299999,2.8,3.3,1,0.2,2.5,21.1,10.3,3.211
2007,UTA,Carlos Boozer,26,81,81,34.900002,0.54699999,10.4,2.9000001,1.2,0.5,2.5999999,21.1,10.2,11.260483
2014,SAC,Rudy Gay,28,68,67,35.400002,0.45500001,5.9000001,3.7,1,0.60000002,2.7,21.1,6.0999999,19.317325
2014,MIA,Chris Bosh,30,44,44,35.400002,0.46000001,7,2.2,0.89999998,0.60000002,2.2,21.1,3.5999999,20.6444
1998,DET,Grant Hill,26,50,50,37,0.479,7.0999999,6,1.6,0.5,3.7,21.1,7.3000002,6.675
2007,NOP,Chris Paul,22,80,80,37.599998,0.48800001,4,11.6,2.7,0.1,2.5,21.1,17.799999,3.61596
2012,POR,LaMarcus Aldridge,27,74,74,37.700001,0.484,9.1000004,2.5999999,0.80000001,1.2,1.9,21.1,7.1999998,13.5
1995,POR,Clifford Robinson,29,78,76,38.200001,0.42300001,5.6999998,2.4000001,1.1,0.89999998,2.5,21.1,8,3.018
2005,SAC,Mike Bibby,27,82,82,38.599998,0.43200001,2.9000001,5.4000001,1,0.1,2.4000001,21.1,8.3999996,11.5
1996,MIL,Glenn Robinson,24,80,79,38.900002,0.465,6.3000002,3.0999999,1.3,0.89999998,3.4000001,21.1,4.6999998,4.64
1997,SAS,Tim Duncan,21,82,82,39.099998,0.54900002,11.9,2.7,0.69999999,2.5,3.4000001,21.1,12.8,2.96784
2009,CHA,Stephen Jackson,31,72,72,39.299999,0.42300001,5.0999999,3.5999999,1.6,0.5,3.2,21.1,5,7.65
1995,MIL,Vin Baker,24,82,82,40.5,0.48899999,9.8999996,2.5999999,0.80000001,1.1,2.5999999,21.1,6.1999998,3.765
1997,DET,Grant Hill,25,81,81,40.700001,0.45199999,7.6999998,6.8000002,1.8,0.69999999,3.5,21.1,10.2,5.85
2007,MIN,Al Jefferson,23,82,82,35.599998,0.5,11.1,1.4,0.89999998,1.5,2,21,7.6999998,2.480885
2014,POR,Damian Lillard,24,82,82,35.700001,0.43399999,4.5999999,6.1999998,1.2,0.30000001,2.7,21,10.6,3.34092
2011,BKN,Deron Williams,27,55,55,36.299999,0.40700001,3.3,8.6999998,1.2,0.40000001,4,21,4.0999999,16.359805
2003,DEN,Carmelo Anthony,19,82,82,36.5,0.426,6.0999999,2.8,1.2,0.5,3,21,6.0999999,3.2292
2008,NOP,David West,28,76,76,39.200001,0.472,8.5,2.3,0.60000002,0.89999998,2.0999999,21,7.8000002,9.8625
1996,MIL,Vin Baker,25,78,78,40.5,0.505,10.3,2.7,1,1.4,3.0999999,21,8.3000002,3.765
2002,HOU,Steve Francis,25,81,81,41,0.435,6.1999998,6.1999998,1.7,0.5,3.7,21,11.1,4.383581
2006,UTA,Carlos Boozer,25,74,74,34.599998,0.56099999,11.7,3,0.89999998,0.30000001,2.5999999,20.9,9.8999996,11.260483
2008,LAC,Zach Randolph,27,39,34,35.099998,0.48699999,9.3999996,2.3,0.80000001,0.30000001,2.3,20.9,2.2,14.666667
2015,CHA,Kemba Walker,25,81,81,35.599998,0.42699999,4.4000001,5.1999998,1.6,0.5,2.0999999,20.9,9.8999996,12
1999,MIL,Glenn Robinson,27,81,81,35.900002,0.472,6,2.4000001,1,0.5,2.8,20.9,4.8000002,7.25
2015,CHI,Jimmy Butler,26,67,67,36.900002,0.454,5.3000002,4.8000002,1.6,0.60000002,2,20.9,9.1000004,15.26
2003,CLE,LeBron James,19,79,79,39.5,0.417,5.5,5.9000001,1.6,0.69999999,3.5,20.9,5.0999999,4.01892
1997,NYK,Patrick Ewing,35,26,26,32.599998,0.50400001,10.2,1.1,0.60000002,2.2,3,20.799999,3,20.5
2004,DEN,Carmelo Anthony,20,75,75,34.799999,0.43099999,5.6999998,2.5999999,0.89999998,0.40000001,3,20.799999,4.9000001,3.47136
2015,POR,C.J. McCollum,24,80,80,34.799999,0.44800001,3.2,4.3000002,1.2,0.30000001,2.5,20.799999,6,2.52516
2013,NOP,Anthony Davis,20,67,66,35.200001,0.51899999,10,1.6,1.3,2.8,1.6,20.799999,10.4,5.37576
2013,CLE,Kyrie Irving,21,71,71,35.200001,0.43000001,3.5999999,6.0999999,1.5,0.30000001,2.7,20.799999,6.6999998,5.60724
2006,MEM,Pau Gasol,26,59,59,36.200001,0.53799999,9.8000002,3.4000001,0.5,2.0999999,2.7,20.799999,6.9000001,12.364
2000,DEN,Antonio McDyess,26,70,70,36.5,0.495,12.1,2.0999999,0.60000002,1.5,2.3,20.799999,7.8000002,10.8
2009,CHI,Derrick Rose,21,78,78,36.799999,0.48899999,3.8,6,0.69999999,0.30000001,2.8,20.799999,6,5.18448
2008,BKN,Vince Carter,32,80,80,36.799999,0.43700001,5.0999999,4.6999998,1,0.5,2.0999999,20.799999,7.5,14.724125
2002,IND,Jermaine O'Neal,24,77,76,37.200001,0.484,10.3,2,0.89999998,2.3,2.3,20.799999,10.5,6.9
2002,ATL,Glenn Robinson,30,69,68,37.599998,0.43200001,6.5999999,3,1.3,0.40000001,3.5999999,20.799999,2.9000001,9.86
2009,MEM,Zach Randolph,28,81,81,37.700001,0.48800001,11.7,1.8,1,0.40000001,2.0999999,20.799999,9.6999998,16
1998,MIN,Kevin Garnett,22,47,47,37.900002,0.46000001,10.4,4.3000002,1.7,1.8,2.9000001,20.799999,5.4000001,14
2003,NOP,Jamal Mashburn,31,19,18,38.400002,0.39199999,6.1999998,2.5,0.69999999,0.30000001,1.9,20.799999,0.69999999,8.525
2008,WAS,Caron Butler,28,67,67,38.599998,0.45300001,6.1999998,4.3000002,1.6,0.30000001,3.0999999,20.799999,4.5,9.24998
2002,OKC,Gary Payton,34,52,52,40.799999,0.44800001,4.8000002,8.8000002,1.8,0.2,2.5,20.799999,6.1999998,12.636117
2003,PHX,Stephon Marbury,26,34,34,41.599998,0.43200001,3.4000001,8.3000002,1.9,0.1,2.9000001,20.799999,3.5,13.5
2013,BKN,Brook Lopez,25,17,17,31.4,0.56300002,6,0.89999998,0.5,1.8,1.6,20.700001,2.3,14.693906
2008,NYK,Al Harrington,28,68,51,35,0.44600001,6.3000002,1.4,1.2,0.30000001,2.3,20.700001,4,9.22625
2015,MIN,Andrew Wiggins,20,81,81,35.099998,0.45899999,3.5999999,2,1,0.60000002,2.2,20.700001,4.0999999,5.75868
2001,MIL,Glenn Robinson,29,66,63,35.5,0.46700001,6.1999998,2.5,1.5,0.60000002,2.5999999,20.700001,4.6999998,8.99
2013,POR,Damian Lillard,23,82,82,35.799999,0.42399999,3.5,5.5999999,0.80000001,0.30000001,2.4000001,20.700001,9.6000004,3.20292
2003,LAC,Corey Maggette,24,73,72,36,0.447,5.9000001,3.0999999,0.89999998,0.2,2.8,20.700001,8.6000004,7
2011,LAC,Blake Griffin,22,66,66,36.200001,0.54900002,10.9,3.2,0.80000001,0.69999999,2.3,20.700001,9.1999998,5.73108
2008,CHI,Ben Gordon,25,82,76,36.599998,0.45500001,3.5,3.4000001,0.89999998,0.30000001,2.4000001,20.700001,6.9000001,6.40475
2007,ORL,Dwight Howard,22,82,82,37.700001,0.59899998,14.2,1.3,0.89999998,2.0999999,3.2,20.700001,12.9,6.061274
1996,PHI,Jerry Stackhouse,22,81,81,39.099998,0.40700001,4.1999998,3.0999999,1.1,0.80000001,3.9000001,20.700001,2.0999999,2.286
2008,GSW,Stephen Jackson,30,59,59,39.599998,0.414,5.0999999,6.5,1.5,0.5,3.9000001,20.700001,2.2,7.14
2015,BKN,Brook Lopez,27,73,73,33.700001,0.51099998,7.8000002,2,0.80000001,1.7,2.4000001,20.6,6.1999998,20
2002,TOR,Vince Carter,26,43,42,34.200001,0.46700001,4.4000001,3.3,1.1,1,1.7,20.6,4.1999998,10.06775
2011,NOP,Eric Gordon,23,9,9,34.400002,0.44999999,2.8,3.4000001,1.4,0.40000001,2.7,20.6,0.69999999,3.831184
2008,ORL,Dwight Howard,23,79,79,35.700001,0.57200003,13.8,1.4,1,2.9000001,3,20.6,13.8,13.758
2002,UTA,Karl Malone,39,81,81,36.200001,0.46200001,7.8000002,4.6999998,1.7,0.40000001,2.5999999,20.6,11.1,19.25
2003,PHX,Amar'e Stoudemire,21,55,53,36.799999,0.47499999,9,1.4,1.2,1.6,3.2,20.6,4.4000001,1.89972
2007,NOP,David West,27,76,76,37.799999,0.48199999,8.8999996,2.3,0.80000001,1.3,2.2,20.6,8.3999996,10.65
2011,ORL,Dwight Howard,26,54,54,38.299999,0.57300001,14.5,1.9,1.5,2.0999999,3.2,20.6,7.6999998,18.09177
1996,MIN,Tom Gugliotta,27,81,81,38.700001,0.442,8.6999998,4.0999999,1.6,1.1,3.5999999,20.6,6.6999998,5
2002,CLE,Ricky Davis,23,79,76,39.599998,0.41,4.9000001,5.5,1.6,0.5,3.5,20.6,3,4.546
2007,NYK,Jamal Crawford,27,80,80,39.900002,0.41,2.5999999,5,1,0.2,2.4000001,20.6,5,7.92
2001,DAL,Michael Finley,28,69,69,39.900002,0.463,5.1999998,3.3,0.89999998,0.40000001,1.7,20.6,6.3000002,10.625
2010,IND,Danny Granger,27,79,79,35,0.42500001,5.4000001,2.5999999,1.1,0.80000001,2.5999999,20.5,6.9000001,10.973202
1998,CLE,Shawn Kemp,29,42,42,35.099998,0.48199999,9.1999998,2.4000001,1.1,1.1,3,20.5,6.3000002,9.74
1998,BOS,Antoine Walker,23,82,82,36.599998,0.43000001,8,3.7,1.4,0.40000001,3.2,20.5,2.5999999,2.107
1999,BOS,Antoine Walker,23,82,82,36.599998,0.43000001,8,3.7,1.4,0.40000001,3.2,20.5,5,9
2008,BOS,Paul Pierce,31,81,81,37.5,0.45699999,5.5999999,3.5999999,1,0.30000001,2.8,20.5,10.3,18.077903
1996,ORL,Anfernee Hardaway,25,59,59,37.599998,0.447,4.5,5.5999999,1.6,0.60000002,2.5,20.5,8.1000004,6.655
2004,OKC,Rashard Lewis,25,71,71,38,0.46200001,5.5,1.3,1.1,0.89999998,1.7,20.5,8.3999996,7.792208
2007,SAC,Metta World Peace,28,57,54,38.099998,0.45300001,5.8000002,3.5,2.3,0.69999999,2.5999999,20.5,4.6999998,7.4
2006,LAC,Elton Brand,27,80,80,38.5,0.53299999,9.3000002,2.9000001,1,2.2,2.5,20.5,11.5,14.248
