pid,gender,year,age,school,marriage,income,job,relig,pet,cell,cellnum,featurephone,smartphone,kidsphone,smart_or_not,tablet,tabletnum,wearable,wearablenum,phonebill,payapp,inapp_pay,theater,theaterpay,play,playpay,OTT,OTT_phone,OTT_tablet,OTT_PC,OTT_others,OTT_freq,OTT_hour,OTT_min,Newspaper,email,messanger,blog,cloud,SNS
6220005,1,2008,11,2,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,12,2,2,12,60,0, ,2, , , , , , , ,2,2,1,2,2,2
6230001,1,1963,56,4,1,8,1,1,2,1,1,0,1,0,3,2, ,2, ,63,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,1
6230002,2,1969,50,4,1,4,1,1,2,1,1,0,1,0,3,2, ,2, ,54,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,1
6230003,1,1989,30,5,1,7,1,2,2,1,1,0,1,0,3,2, ,2, ,59,2,1,1,20,0, ,2, , , , , , , ,2,1,1,2,1,1
6230005,2,1924,95,2,3,1,2,1,2,2, , , , , ,2, ,2, , ,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6230102,2,1993,26,4,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,63,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,1,1
6260001,1,1973,46,6,2,13,1,1,1,1,2,0,2,0,2,1,1,2, ,120,2,2,1,10,0, ,2, , , , , , , ,2,1,1,2,2,1
6260002,2,1978,41,5,2,8,1,1,1,1,1,0,1,0,2,2, ,1,1,65,2,1,2,20,0, ,1,1,2,2,2,5,2,0,2,1,1,2,2,1
6260004,2,1941,78,4,3,1,2,1,1,1,1,0,1,0,2,2, ,2, ,45,2,2,6,52,0, ,2, , , , , , , ,2,2,1,2,2,2
6260005,2,2007,12,2,1,1,2,1,1,1,1,0,1,0,2,2, ,2, ,29,2,2,6,32,0, ,2, , , , , , , ,2,2,2,2,2,2
6260006,2,2010,9,2,1,1,2,1,1,1,1,0,1,0,2,2, ,2, ,29,2,2,6,30,0, ,2, , , , , , , ,2,2,2,2,2,2
6270001,1,1979,40,4,2,7,1,1,1,1,1,0,1,0,4,2, ,2, ,52,2,2,3,30,1,140,1,2,2,1,2,1,0,30,1,1,1,2,1,1
6270002,2,1980,39,4,2,4,1,1,1,1,1,0,1,0,4,2, ,2, ,52,2,2,5,50,1,150,1,1,2,2,2,1,0,30,1,1,1,2,2,1
6280001,1,1977,42,5,2,7,1,1,2,1,1,0,1,0,3,2, ,2, ,52,2,2,3,30,0, ,1,1,2,2,2,1,0,20,1,1,1,2,1,1
6280002,2,1977,42,4,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,52,2,2,4,40,0, ,1,1,2,2,2,1,1,0,1,1,1,2,2,2
6290001,1,1968,51,5,2,6,1,1,2,1,1,0,1,0,3,2, ,2, ,56,2,2,3,36,1,25,1,1,2,2,2,5,0,30,1,1,1,2,2,1
6290002,2,1976,43,5,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,38,2,1,3,36,1,25,1,1,2,2,2,2,0,20,1,1,1,2,2,1
6300001,2,1938,81,2,3,3,2,1,2,1,1,0,1,0,1,2, ,2, ,10,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
6310001,2,1968,51,4,4,1,2,2,2,1,1,0,1,0,3,2, ,2, ,43,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
6310002,1,1991,28,4,1,5,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,5,50,0, ,2, , , , , , , ,1,1,1,2,2,2
6310003,1,1995,24,4,1,5,1,2,2,1,1,0,1,0,3,2, ,2, ,70,2,2,5,50,1,50,2, , , , , , , ,1,1,1,2,2,1
6330001,1,1979,40,5,2,7,1,1,2,1,1,0,1,0,3,2, ,2, ,34,2,2,5,50,1,100,1,1,2,2,2,2,0,20,1,1,1,2,2,1
6330002,2,1980,39,5,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,34,2,2,7,70,2,200,1,1,2,2,2,2,0,20,1,1,1,2,2,1
6340001,1,1979,40,4,2,7,1,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,4,30,1,100,1,1,2,2,2,1,0,30,1,1,1,2,2,1
6340002,2,1980,39,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,7,70,2,200,1,1,2,2,2,2,1,0,1,1,1,2,2,2
6360001,1,1964,55,5,2,10,1,2,1,1,1,0,1,0,3,2, ,2, ,70,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,1,1
6360002,2,1969,50,6,2,1,2,2,1,1,1,0,1,0,3,2, ,2, ,50,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
6370001,1,1973,46,5,2,13,1,1,2,1,1,0,1,0,2,2, ,2, ,57,2,2,5,40,0, ,2, , , , , , , ,1,1,1,2,2,2
6370002,2,1974,45,5,2,1,2,1,2,1,1,0,1,0,2,2, ,2, ,78,2,2,2,16,0, ,2, , , , , , , ,2,1,1,2,2,2
6370003,2,2004,15,3,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,47,2,2,2,16,0, ,2, , , , , , , ,2,2,1,2,2,1
6370004,1,2006,13,3,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,21,2,2,3,24,0, ,2, , , , , , , ,2,2,1,2,2,1
6380001,1,1936,83,3,2,1,2,1,2,1,1,1,0,0, ,2, ,2, ,22, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6390001,1,1944,75,4,2,4,1,1,1,1,1,1,0,0, ,2, ,2, ,21, , ,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
6390002,2,1943,76,5,2,1,2,1,1,1,1,0,1,0,1,2, ,2, ,19,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
6400001,1,1942,77,3,2,5,1,2,2,1,1,1,0,0, ,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6400002,2,1947,72,3,2,1,2,2,2,1,1,1,0,0, ,2, ,2, ,30,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6420002,2,1946,73,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6430001,2,1957,62,4,4,2,2,2,2,1,1,0,1,0,3,2, ,2, ,42,2,2,1,10,0, ,2, , , , , , , ,1,2,1,2,2,2
6430002,1,1974,45,4,1,5,1,2,2,1,1,0,1,0,3,2, ,2, ,52,2,1,2,20,0, ,2, , , , , , , ,1,1,1,2,2,2
6440001,2,1955,64,4,3,4,1,1,1,1,1,1,0,0, ,2, ,2, ,33, , ,1,12,0, ,2, , , , , , , ,2,2,2,2,2,2
6470001,1,1955,64,3,2,8,1,2,1,1,1,1,0,0, ,2, ,2, ,20, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6470002,2,1961,58,3,2,5,1,2,1,1,1,0,1,0,2,2, ,2, ,30,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,1
6470003,2,1986,33,5,2,8,1,2,1,1,1,0,1,0,3,2, ,2, ,80,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,1
6470004,2,1988,31,5,1,8,1,2,1,1,1,0,1,0,3,2, ,2, ,59,2,2,1,10,0, ,2, , , , , , , ,2,1,1,2,2,1
6480002,2,1970,49,4,3,6,1,2,1,1,1,0,1,0,3,2, ,2, ,45,2,2,2,36,0, ,2, , , , , , , ,2,1,1,2,1,2
6480003,2,1996,23,5,1,6,1,1,1,1,1,0,1,0,2,2, ,1,1,78,1,1,14,168,0, ,1,1,2,2,2,3,2,30,2,2,1,2,1,1
6480004,2,1999,20,4,1,5,1,2,1,1,1,0,1,0,1,2, ,2, ,45,2,1,21,210,0, ,2, , , , , , , ,2,1,1,2,1,1
6480005,1,2001,18,4,1,1,2,2,1,1,1,0,1,0,2,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,1,1
6500001,1,1936,83,4,2,3,2,2,2,1,1,0,1,0,2,2, ,2, ,30,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
6500002,2,1941,78,2,2,1,2,2,2,1,1,1,0,0, ,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6520001,1,1974,45,4,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,70,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
6520002,2,1978,41,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,4,50,0, ,2, , , , , , , ,1,2,1,2,2,1
6530001,1,1981,38,5,2,15,1,2,2,1,1,0,1,0,3,2, ,2, ,100,2,2,1,10,0, ,2, , , , , , , ,1,1,1,2,1,1
6530002,2,1980,39,6,2,5,1,2,2,1,1,0,1,0,2,1,1,2, ,42,2,2,2,10,2,50,2, , , , , , , ,1,1,1,2,2,1
6530003,1,2012,7,2,1,1,2,2,2,2, , , , , ,1,1,2, , ,2,2,1,9,1,0,1,2,1,2,2,6,0,15,2,2,2,2,2,2
6540001,1,1977,42,4,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,0, ,0, ,1,1,2,2,2,4,0,20,2,1,1,2,2,2
6540002,2,1976,43,5,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6540003,2,2008,11,2,1,1,2,2,2,1,1,1,0,0, ,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,1
6550001,1,1976,43,5,2,6,1,1,2,1,1,0,1,0,3,2, ,2, ,69,2,2,4,40,0, ,1,1,2,2,2,1,0,30,1,1,1,2,2,1
6550002,2,1978,41,5,2,3,1,1,2,1,1,0,1,0,2,2, ,2, ,25,1,1,2,20,0, ,1,1,2,2,2,8,2,0,1,1,1,1,1,2
6550003,2,2009,10,2,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,19,2,1,4,0,0, ,2, , , , , , , ,2,2,1,2,2,1
6550005,2,2012,7,2,1,1,2,1,2,1,1,0,1,0,1,2, ,2, ,10,2,2,4,0,0, ,2, , , , , , , ,2,2,1,2,2,1
6580002,2,1977,42,5,2,1,2,1,1,1,1,0,1,0,3,2, ,2, ,45,1,2,10,100,0, ,1,1,2,2,2,5,0,20,1,1,1,2,2,1
6580003,1,2007,12,2,1,1,2,2,1,1,1,1,0,0, ,2, ,2, ,15, , ,5,40,2,60,2, , , , , , , ,2,2,2,2,2,2
6650001,1,1965,54,5,2,8,1,1,1,1,1,0,1,0,2,2, ,2, ,50,2,2,6,80,0, ,2, , , , , , , ,1,1,1,2,1,2
6650002,2,1967,52,5,2,4,1,2,1,1,1,0,1,0,2,2, ,2, ,50,2,2,8,65,0, ,2, , , , , , , ,1,1,1,1,1,1
6650003,1,2002,17,4,1,1,2,2,1,1,1,0,1,0,2,2, ,2, ,24,2,2,4,30,0, ,1,1,2,2,2,1,0,30,1,1,1,2,1,1
6650004,2,2006,13,3,1,1,2,2,1,1,1,0,1,0,2,2, ,2, ,20,2,2,4,30,0, ,1,1,2,2,2,1,1,0,2,1,1,2,2,1
6650101,2,1930,89,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,11, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6660001,1,1958,61,4,2,8,1,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,1
6660002,2,1965,54,4,2,4,1,1,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,1,1,2,2,2,4,0,20,1,1,1,2,2,1
6660003,2,1989,30,5,1,1,2,1,2,1,1,0,1,0,2,2, ,2, ,35,2,2,0, ,0, ,1,1,2,2,2,2,1,0,1,1,1,2,1,1
6660004,1,1991,28,5,1,6,1,1,2,1,1,0,1,0,2,2, ,2, ,46,2,2,0, ,0, ,1,1,2,2,2,1,1,0,1,1,1,2,1,1
6670001,1,1972,47,5,2,9,1,2,2,1,1,0,1,0,2,2, ,2, ,33,2,2,2,18,0, ,2, , , , , , , ,2,1,1,2,1,1
6670002,2,1975,44,4,2,1,2,2,2,1,1,0,1,0,2,2, ,2, ,33,2,2,4,36,0, ,2, , , , , , , ,2,1,1,2,2,1
6670003,2,2004,15,3,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,33,2,2,6,42,0, ,2, , , , , , , ,2,1,1,2,2,1
6670004,1,2006,13,3,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,19,2,2,6,42,0, ,2, , , , , , , ,2,1,1,2,2,1
6690001,2,1974,45,4,2,1,2,1,2,1,1,0,1,0,1,2, ,2, ,32,2,2,2,20,0, ,2, , , , , , , ,1,1,2,2,2,2
6690002,1,1971,48,4,2,8,1,2,2,1,1,0,1,0,1,2, ,2, ,32,2,2,2,20,0, ,2, , , , , , , ,1,2,2,2,2,2
6690003,2,2004,15,3,1,1,2,1,2,1,1,0,1,0,1,2, ,2, ,39,2,2,8,90,2,60,2, , , , , , , ,1,1,1,2,2,1
6690004,2,2006,13,3,1,1,2,1,2,1,1,0,1,0,1,2, ,2, ,19,2,2,3,24,0, ,2, , , , , , , ,2,1,1,2,2,1
6700001,1,1965,54,5,2,13,1,1,2,1,1,0,1,0,2,2, ,2, ,23,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,2
6700002,2,1973,46,5,2,1,2,1,2,1,1,0,1,0,2,2, ,2, ,23,2,2,6,40,0, ,2, , , , , , , ,1,1,1,2,1,2
6700003,2,2004,15,3,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,27,2,2,4,32,0, ,1,1,2,2,2,2,0,15,2,2,1,2,1,1
6700004,2,2007,12,2,1,1,2,2,2,1,1,0,1,0,2,1,1,2, ,14,2,2,4,24,0, ,2, , , , , , , ,2,2,2,2,2,2
6720001,1,1973,46,5,2,8,1,1,2,1,1,0,1,0,3,1,1,2, ,29,2,2,2,30,1,30,2, , , , , , , ,1,1,1,1,2,2
6720002,2,1974,45,5,2,5,1,2,2,1,1,0,1,0,2,1,1,2, ,35,2,2,2,25,1,100,2, , , , , , , ,1,1,1,2,1,1
6720003,2,2002,17,4,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,26,2,2,4,40,3,200,1,1,2,2,2,1,1,0,1,1,1,1,1,1
6720004,1,2005,14,3,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,15,2,2,2,15,0, ,1,1,2,2,2,1,0,10,2,1,1,2,2,1
6720101,1,1948,71,2,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,19,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
6720102,2,1953,66,2,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,19,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
6730001,1,1974,45,5,2,9,1,2,2,1,1,0,1,0,2,1,2,2, ,65,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,1
6730002,2,1972,47,5,2,3,1,2,2,1,1,0,1,0,2,1,2,2, ,35,1,2,5,45,1,48,1,1,1,1,2,1,3,50,1,1,1,2,2,1
6730003,2,2006,13,3,1,1,2,1,2,1,1,1,0,0, ,1,1,2, ,40,2,2,4,28,4,400,1,1,2,1,2,6,2,30,2,1,1,1,2,1
6730004,1,2011,8,2,1,1,2,2,2,1,1,0,0,1, ,2, ,2, ,16,2,2,3,20,1,38,2, , , , , , , ,2,2,2,2,2,2
6740001,1,1972,47,4,2,4,2,2,2,1,1,0,1,0,2,1,1,2, ,56,2,2,1,12,0, ,1,1,2,2,2,4,0,15,2,1,1,2,2,2
6740002,2,1972,47,4,2,6,1,2,2,1,1,0,1,0,2,1,1,2, ,28,2,2,2,35,0, ,2, , , , , , , ,2,1,1,2,1,2
6740003,1,2003,16,4,1,1,2,2,2,1,1,0,1,0,2,1,1,2, ,20,2,2,3,40,0, ,2, , , , , , , ,2,1,1,2,2,1
6740004,2,2005,14,3,1,1,2,2,2,1,1,0,1,0,2,1,1,2, ,19,1,1,5,40,3,30,1,1,1,1,2,1,1,0,1,1,1,2,2,1
6740005,2,1940,79,4,3,1,2,2,2,1,1,0,1,0,2,2, ,2, ,15,2,2,1,10,0, ,2, , , , , , , ,2,2,2,2,2,2
6760001,1,1973,46,5,1,10,1,2,2,1,1,0,1,0,3,2, ,2, ,33,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,1,2
6760002,2,1977,42,5,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,26,2,2,1,5,0, ,2, , , , , , , ,1,1,1,2,2,1
6760003,1,2004,15,3,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,31,2,2,1,7,1,0,2, , , , , , , ,2,1,1,2,2,1
6760004,1,2007,12,2,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,2,1,1,2,2,2
6770002,2,1963,56,5,2,3,1,2,1,1,1,0,1,0,2,2, ,2, ,35,2,2,1,7,0, ,2, , , , , , , ,2,1,1,2,2,2
6770003,1,1991,28,5,1,1,2,2,1,1,1,0,1,0,2,2, ,2, ,123,2,2,7,10,0, ,1,1,2,2,2,1,2,0,2,1,1,2,1,1
6780001,1,1929,90,4,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,15, , ,0, ,0, ,2, , , , , , , ,1,2,2,2,2,2
6780002,1,1990,29,4,1,5,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,7,100,1,70,1,1,2,2,2,5,0,30,1,1,1,1,1,1
6790001,2,1960,59,4,1,6,1,1,2,1,1,0,1,0,3,2, ,2, ,40,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6810001,1,1969,50,5,2,11,1,2,2,1,1,0,1,0,3,2, ,2, ,55,2,2,2,25,0, ,2, , , , , , , ,2,1,1,2,2,1
6810002,2,1974,45,4,2,2,2,2,2,1,1,0,1,0,3,1,1,2, ,52,2,2,3,30,0, ,1,1,2,2,2,2,1,30,1,1,1,2,2,2
6810003,1,2002,17,4,1,1,2,2,2,1,1,1,0,0, ,2, ,2, ,16,1,1,5,50,0, ,1,1,2,2,2,1,1,30,2,1,1,2,2,2
6810004,2,2004,15,3,1,1,2,2,2,1,1,1,0,0, ,2, ,2, ,16,1,1,5,50,0, ,1,1,2,2,2,1,1,30,2,1,1,2,2,2
6830002,2,1958,61,4,2,1,2,1,1,1,1,0,1,0,3,2, ,2, ,40,2,2,5,60,2,150,1,1,2,2,2,5,0,30,2,2,1,2,2,1
6830004,2,1987,32,5,1,6,1,1,1,1,1,0,1,0,3,1,1,1,1,60,1,1,10,140,1,90,1,1,2,2,2,5,0,40,1,1,1,1,1,1
6860001,1,1977,42,5,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,51,1,1,3,36,0, ,1,1,2,2,2,5,0,15,1,1,1,2,1,1
6860002,2,1980,39,5,2,5,1,2,2,1,1,0,1,0,2,2, ,2, ,38,2,2,5,60,0, ,1,1,2,2,2,6,0,20,1,1,1,2,2,1
6880001,1,1944,75,4,2,3,2,2,2,1,1,1,0,0, ,2, ,2, ,20,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6880002,2,1943,76,2,2,1,2,2,2,1,1,1,0,0, ,2, ,2, ,30,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6900001,1,1948,71,4,2,3,2,2,2,1,1,0,1,0,3,2, ,2, ,30,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
6900002,2,1955,64,3,2,4,1,2,2,1,1,0,1,0,3,2, ,2, ,25,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
6900003,1,2008,11,2,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,1
6910001,1,1954,65,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,30,2,2,0, ,0, ,2, , , , , , , ,1,2,1,2,2,2
6910002,2,1956,63,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
6920001,1,1969,50,4,4,8,1,2,2,1,1,0,1,0,3,2, ,2, ,75,2,2,2,30,0, ,2, , , , , , , ,1,1,1,1,2,1
6930001,1,1971,48,5,2,7,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
6930002,2,1976,43,5,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,3,30,0, ,2, , , , , , , ,1,2,1,2,2,1
6940001,1,1977,42,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,1
6940002,2,1977,42,5,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,2,20,0, ,2, , , , , , , ,1,2,1,2,2,1
6950001,1,1978,41,5,2,8,1,2,2,1,1,0,1,0,4,2, ,2, ,50,2,2,3,30,0, ,2, , , , , , , ,1,1,1,1,2,1
6950002,2,1982,37,5,2,1,2,2,2,1,1,0,1,0,4,2, ,2, ,50,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
6960001,1,1953,66,4,2,8,1,2,2,1,1,1,0,0, ,2, ,2, ,16, , ,3,36,2,30,2, , , , , , , ,1,1,2,2,2,2
6960002,2,1960,59,4,2,1,2,2,2,1,1,1,0,0, ,2, ,2, ,3, , ,2,30,0, ,2, , , , , , , ,2,2,2,2,2,2
6960003,1,1991,28,5,1,8,1,2,2,1,1,0,1,0,2,2, ,2, ,52,2,2,5,80,3,50,2, , , , , , , ,2,1,1,2,2,1
6970001,1,1978,41,5,2,7,1,2,1,1,1,0,1,0,2,1,1,2, ,54,2,2,5,40,0, ,2, , , , , , , ,2,1,1,1,1,1
6970002,2,1980,39,5,2,3,1,2,1,1,1,0,1,0,2,1,1,2, ,49,2,2,12,85,0, ,2, , , , , , , ,2,1,1,1,1,1
6970003,1,2010,9,2,1,1,2,2,1,1,1,0,0,1, ,1,1,2, ,20,2,2,12,60,0, ,2, , , , , , , ,2,2,2,2,2,2
6980001,1,1978,41,5,2,5,1,2,1,1,1,0,1,0,3,2, ,2, ,51,1,1,10,120,0, ,1,1,2,1,2,6,1,0,1,1,1,2,1,1
6980002,2,1973,46,4,2,4,1,2,1,1,1,0,1,0,2,2, ,2, ,32,2,2,10,120,1,50,1,1,2,2,2,6,0,30,1,1,1,2,2,1
6990001,1,1968,51,5,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,2
6990002,2,1970,49,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,40,2,2,2,20,2,0,2, , , , , , , ,1,1,1,2,2,1
7000001,1,1967,52,4,2,13,1,2,2,1,1,0,1,0,2,1,1,2, ,80,2,2,0, ,0, ,2, , , , , , , ,1,1,2,2,2,2
7000002,2,1971,48,4,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,32,2,2,3,34,0, ,1,1,2,1,2,5,2,0,2,1,1,1,2,1
7000003,1,1997,22,5,1,2,1,2,2,1,1,0,1,0,2,2, ,2, ,35,2,2,5,120,0, ,1,1,1,2,2,1,1,20,2,1,1,2,2,2
7000004,1,2007,12,2,1,1,2,2,2,1,1,0,1,0,2,1,1,2, ,13,2,2,3,20,0, ,1,1,2,2,2,1,4,0,2,1,1,2,2,2
7030002,2,1972,47,5,2,5,1,2,2,1,1,0,1,0,2,2, ,2, ,30,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,1,1
7030003,2,1996,23,5,1,1,2,2,2,1,1,0,1,0,2,2, ,2, ,25,1,2,1,8,4,440,1,1,2,2,2,1,2,0,1,1,1,2,1,1
7030004,2,1998,21,5,1,4,2,2,2,1,1,0,1,0,2,2, ,2, ,40,2,2,13,130,4,400,1,1,2,1,2,1,0,30,2,1,1,2,1,1
7030005,2,1938,81,4,3,1,2,1,2,1,1,1,0,0, ,2, ,2, ,7, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
7040001,1,1969,50,4,2,9,1,2,1,1,2,0,2,0,2,2, ,2, ,62,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
7040002,2,1972,47,4,2,4,1,2,1,1,1,0,1,0,3,2, ,2, ,62,2,2,0, ,0, ,1,1,2,2,2,1,2,0,2,1,1,2,1,1
7040003,2,1997,22,5,1,2,2,2,1,1,1,0,1,0,2,2, ,2, ,42,2,2,3,27,0, ,1,1,2,1,1,1,6,0,2,1,1,2,1,1
7040004,1,2002,17,4,1,1,2,2,1,1,1,0,1,0,2,2, ,2, ,29,2,2,0, ,0, ,1,1,2,1,2,1,3,0,2,1,1,2,1,2
7050001,1,1966,53,5,2,5,1,1,2,1,1,0,1,0,3,2, ,2, ,56,2,2,0, ,0, ,1,1,2,2,2,6,0,20,1,1,1,2,1,2
7060001,1,1969,50,4,2,5,1,1,2,1,1,0,1,0,3,2, ,2, ,67,2,2,0, ,0, ,1,1,2,2,2,5,0,30,1,1,1,2,2,1
7060002,2,1971,48,4,2,1,2,1,2,1,1,0,1,0,3,2, ,2, ,42,2,2,5,60,0, ,1,1,2,2,2,6,0,30,1,1,1,2,2,2
7080001,2,1938,81,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,10, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
7090001,1,1973,46,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,2,20,0, ,2, , , , , , , ,1,1,1,2,2,1
7090002,2,1974,45,5,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
7100001,2,1946,73,2,3,2,2,2,2,1,1,1,0,0, ,2, ,2, ,25, , ,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
7110001,1,1927,92,2,2,3,2,1,1,1,1,0,1,0,3,2, ,2, ,22,2,2,0, ,0, ,2, , , , , , , ,2,2,2,2,2,2
7120001,1,1946,73,5,2,4,2,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,2,20,0, ,2, , , , , , , ,1,2,1,2,2,2
7120002,2,1948,71,4,2,1,2,2,2,1,1,0,1,0,3,2, ,2, ,30,2,2,2,20,0, ,2, , , , , , , ,2,2,1,2,2,2
7130001,1,1966,53,5,2,8,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
7130002,2,1973,46,5,2,5,1,2,2,1,1,0,1,0,3,2, ,2, ,60,2,2,3,30,0, ,2, , , , , , , ,1,1,1,2,2,1
7130003,1,2004,15,3,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,50,2,2,3,30,0, ,2, , , , , , , ,2,2,1,2,2,1
7130004,1,2006,13,3,1,1,2,2,2,1,1,0,1,0,3,2, ,2, ,35,2,2,3,30,0, ,2, , , , , , , ,2,2,1,2,2,1
7140001,1,1963,56,4,3,5,1,2,2,1,1,0,1,0,3,2, ,2, ,37,2,2,0, ,0, ,2, , , , , , , ,1,1,1,2,2,2
7140002,1,1994,25,5,1,5,1,2,2,1,1,0,1,0,4,2, ,2, ,76,2,2,4,60,0, ,1,1,2,2,2,5,0,40,1,1,1,1,2,1
7140004,1,1988,31,5,1,6,1,2,2,1,1,0,1,0,3,2, ,2, ,54,2,2,4,55,0, ,1,1,2,2,2,2,0,30,1,1,1,1,2,1
7150001,1,1964,55,4,2,6,1,2,2,1,1,0,1,0,3,2, ,2, ,55,2,2,0, ,0, ,2, , , , , , , ,2,2,1,2,2,2
